time,pair_id,phase,cmd_px,cmd_py,cmd_pz,ndi_px,ndi_py,ndi_pz,ndi_ox,ndi_oy,ndi_oz,ndi_ow,fx,fy,fz,joint_0,joint_1,joint_2,joint_3,joint_4
1773939361.5992024,0,wp1,-0.009,-0.006,0.015,59.41716766357422,-31.55811882019043,-210.60610961914062,-0.3425537645816803,0.6039428114891052,0.0,0.7196596264839172,0.74061,-7.546708,4.799062999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.624441,0,wp1,-0.009,-0.006,0.015,59.50438690185547,-31.695415496826172,-211.0124053955078,-0.3424423635005951,0.6039953231811523,0.0,0.7196685671806335,0.7378859999999999,-7.548464,4.799974,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.6491191,0,wp1,-0.009,-0.006,0.015,59.486610412597656,-31.653690338134766,-211.12461853027344,-0.3424800932407379,0.6041005849838257,0.0,0.719562292098999,0.7391519999999999,-7.545954,4.803589,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.674237,0,wp1,-0.009,-0.006,0.015,59.799015045166016,-32.28392028808594,-212.01132202148438,-0.342062383890152,0.6042561531066895,0.0,0.7196304202079773,0.74339,-7.546784,4.799939999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.700375,0,wp1,-0.009,-0.006,0.015,59.602622985839844,-31.88921356201172,-211.46986389160156,-0.3419624865055084,0.6043753027915955,0.0,0.7195777297019958,0.737831,-7.550007,4.800867,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.7243602,0,wp1,-0.009,-0.006,0.015,59.30573272705078,-31.400981903076172,-210.9402618408203,-0.3421662449836731,0.6046592593193054,0.0,0.7192422151565552,0.736587,-7.544337,4.805517,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.749261,0,wp1,-0.009,-0.006,0.015,59.02580261230469,-30.928367614746094,-210.11642456054688,-0.34258291125297546,0.6045926213264465,0.0,0.7190998792648315,0.736514,-7.545958,4.804494,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.7738907,0,wp1,-0.009,-0.006,0.015,58.13656997680664,-29.177873611450195,-207.71450805664062,-0.3435632586479187,0.6045228838920593,0.0,0.7186908721923828,0.7337049999999999,-7.546015,4.803599,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.799204,0,wp1,-0.009,-0.006,0.015,58.06611633300781,-29.136390686035156,-207.66671752929688,-0.34359610080718994,0.6046154499053955,0.0,0.7185971140861511,0.736431,-7.54606,4.800865,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.8251195,0,wp1,-0.009,-0.006,0.015,58.023826599121094,-29.058462142944336,-207.3599090576172,-0.34391525387763977,0.6044468879699707,0.0,0.7185863256454468,0.735159,-7.543659,4.806261999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.8492243,0,wp1,-0.009,-0.006,0.015,57.9835205078125,-28.985931396484375,-207.14418029785156,-0.34396716952323914,0.604439914226532,0.0,0.7185673117637634,0.73637,-7.54758,4.804527,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.8751535,0,wp1,-0.009,-0.006,0.015,57.64107131958008,-28.351316452026367,-205.7507781982422,-0.34456926584243774,0.6040696501731873,0.0,0.7185901999473572,0.736514,-7.545958,4.804494,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.900038,0,wp1,-0.009,-0.006,0.015,57.60104751586914,-28.207157135009766,-205.5242156982422,-0.34460681676864624,0.6039400100708008,0.0,0.7186812162399292,0.733792,-7.546063999999999,4.801769,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.9251263,0,wp1,-0.009,-0.006,0.015,57.55143356323242,-28.093883514404297,-205.3528289794922,-0.3445163667201996,0.6039197444915771,0.0,0.7187415361404419,0.733834,-7.544435,4.8044649999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.9499793,0,wp1,-0.009,-0.006,0.015,57.53606033325195,-28.06424903869629,-205.21275329589844,-0.34498271346092224,0.6036466360092163,0.0,0.7187472581863403,0.7351559999999999,-7.5421629999999995,4.800888,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939361.9750783,0,wp1,-0.009,-0.006,0.015,57.60451889038086,-28.108600616455078,-205.14283752441406,-0.3450581431388855,0.6033705472946167,0.0,0.7189428210258484,0.7420709999999999,-7.544416,4.800905,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.0001752,0,wp1,-0.009,-0.006,0.015,57.65400314331055,-28.05866241455078,-205.38333129882812,-0.34487470984458923,0.6034215688705444,0.0,0.7189880609512329,0.737908,-7.541836999999999,4.808267,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.0249705,0,wp1,-0.009,-0.006,0.015,58.38341522216797,-29.41663360595703,-207.37574768066406,-0.3440897762775421,0.6035209894180298,0.0,0.7192806601524353,0.735173,-7.548327,4.8036259999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.0493484,0,wp1,-0.009,-0.006,0.015,58.062923431396484,-28.703353881835938,-206.5496826171875,-0.34440645575523376,0.6034635305404663,0.0,0.7191773056983948,0.7367079999999999,-7.541268,4.804488,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.075165,0,wp1,-0.009,-0.006,0.015,58.2153205871582,-29.014928817749023,-207.1084747314453,-0.34394457936286926,0.6035988330841064,0.0,0.71928471326828,0.7391519999999999,-7.549111,4.801826,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.1002264,0,wp1,-0.009,-0.006,0.015,58.620094299316406,-29.81077003479004,-208.4025421142578,-0.34344834089279175,0.6037420034408569,0.0,0.7194017767906189,0.7405889999999999,-7.546726,4.802733,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.1251981,0,wp1,-0.009,-0.006,0.015,58.52662658691406,-29.634199142456055,-208.5811309814453,-0.343484103679657,0.604138970375061,0.0,0.7190512418746948,0.737907,-7.546704999999999,4.804552,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.1489604,0,wp1,-0.009,-0.006,0.015,58.70575714111328,-30.024044036865234,-209.1084442138672,-0.3432561755180359,0.6041606068611145,0.0,0.7191419005393982,0.738756,-7.5458419999999995,4.804654,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.1738968,0,wp1,-0.009,-0.006,0.015,58.15044021606445,-28.891128540039062,-207.62095642089844,-0.3440309762954712,0.6039966940879822,0.0,0.7189093232154846,0.736629,-7.547625999999999,4.8026789999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.2000685,0,wp1,-0.009,-0.006,0.015,57.63871765136719,-27.999422073364258,-206.30137634277344,-0.34454527497291565,0.6039811372756958,0.0,0.7186760902404785,0.735132,-7.546799999999999,4.802693,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.2250695,0,wp1,-0.009,-0.006,0.015,57.63018035888672,-27.928604125976562,-206.4064178466797,-0.3444269895553589,0.6040588617324829,0.0,0.7186673879623413,0.735088,-7.5467759999999995,4.803608,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.2500823,0,wp1,-0.009,-0.006,0.015,57.7086067199707,-28.143573760986328,-206.41941833496094,-0.3443687856197357,0.6040859222412109,0.0,0.7186726927757263,0.739084,-7.5489939999999995,4.801804,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.2750247,0,wp1,-0.009,-0.006,0.015,57.39902877807617,-27.60563850402832,-205.71559143066406,-0.344717800617218,0.6040499210357666,0.0,0.7185356020927429,0.733775,-7.546004,4.806309,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.2999985,0,wp1,-0.009,-0.006,0.015,57.35300064086914,-27.58797264099121,-205.3816680908203,-0.34494712948799133,0.6039281487464905,0.0,0.7185278534889221,0.7364529999999999,-7.549219,4.799907999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.3249261,0,wp1,-0.009,-0.006,0.015,57.12250518798828,-27.195110321044922,-204.75352478027344,-0.34528350830078125,0.6039280295372009,0.0,0.7183663845062256,0.736449,-7.549118,4.803547,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.3499851,0,wp1,-0.009,-0.006,0.015,57.328453063964844,-27.538904190063477,-205.30531311035156,-0.34493187069892883,0.6039456725120544,0.0,0.7185204029083252,0.739431,-7.544369,4.80363,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.3749635,0,wp1,-0.009,-0.006,0.015,57.41044616699219,-27.769956588745117,-205.4849090576172,-0.34487444162368774,0.6037808656692505,0.0,0.7186865210533142,0.735086,-7.549881999999999,4.8036639999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.399891,0,wp1,-0.009,-0.006,0.015,57.49565505981445,-27.929107666015625,-205.85157775878906,-0.3446981906890869,0.6039495468139648,0.0,0.7186293005943298,0.7393759999999999,-7.547465,4.804551,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.4250288,0,wp1,-0.009,-0.006,0.015,57.60951614379883,-28.27617645263672,-206.19883728027344,-0.34467360377311707,0.6040185689926147,0.0,0.7185831069946289,0.737757,-7.551449,4.797346999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.4500241,0,wp1,-0.009,-0.006,0.015,57.60283279418945,-28.200315475463867,-206.0999298095703,-0.3446634113788605,0.6039741635322571,0.0,0.7186253666877747,0.740621,-7.549869999999999,4.801825,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.475081,0,wp1,-0.009,-0.006,0.015,57.62973403930664,-28.32303237915039,-206.25616455078125,-0.34464511275291443,0.6040579676628113,0.0,0.7185636758804321,0.7317049999999999,-7.558059,4.8018209999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.499933,0,wp1,-0.009,-0.006,0.015,57.62446594238281,-28.324993133544922,-206.58926391601562,-0.3445764183998108,0.6042073965072632,0.0,0.7184708714485168,0.737794,-7.545316,4.79822,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.5248516,0,wp1,-0.009,-0.006,0.015,57.848731994628906,-28.696504592895508,-207.22525024414062,-0.34422725439071655,0.6042874455451965,0.0,0.7185709476470947,0.7317279999999999,-7.5453269999999995,4.802836999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.550105,0,wp1,-0.009,-0.006,0.015,58.106197357177734,-29.135692596435547,-207.86341857910156,-0.3438940942287445,0.6042680144309998,0.0,0.7187467217445374,0.737779,-7.5467319999999996,4.803656999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.575076,0,wp1,-0.009,-0.006,0.015,58.300323486328125,-29.42607879638672,-208.31190490722656,-0.3436850905418396,0.604252815246582,0.0,0.7188596129417419,0.7436969999999999,-7.5419089999999995,4.801762,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.6000137,0,wp1,-0.009,-0.006,0.015,58.191184997558594,-29.222562789916992,-208.0126495361328,-0.34400856494903564,0.6042117476463318,0.0,0.7187393307685852,0.735142,-7.543629999999999,4.804505,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.6250145,0,wp1,-0.009,-0.006,0.015,58.28129196166992,-29.371498107910156,-208.0725555419922,-0.3438519835472107,0.6042619347572327,0.0,0.7187721133232117,0.7337199999999999,-7.544569,4.804457,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.6500897,0,wp1,-0.009,-0.006,0.015,58.204673767089844,-29.244384765625,-207.89341735839844,-0.3438335359096527,0.6043756008148193,0.0,0.7186853289604187,0.737696,-7.546834,4.800028,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.6750207,0,wp1,-0.009,-0.006,0.015,58.327701568603516,-29.446596145629883,-208.16551208496094,-0.34358733892440796,0.604412853717804,0.0,0.718771755695343,0.740093,-7.539148,4.8081819999999995,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
1773939362.6999586,0,wp1,-0.009,-0.006,0.015,58.444393157958984,-29.646310806274414,-208.42825317382812,-0.3433697819709778,0.6045370697975159,0.0,0.7187712788581848,0.7322759999999999,-7.5467319999999996,4.806350999999999,0.0,5.3003915839322575,0.009800827716879741,0.009799827872852223,0.0
