time,point_index,phase,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,ndi_px_raw,ndi_py_raw,ndi_pz_raw,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,cp_px,cp_py,cp_pz,msr_j0,msr_j1,msr_j2,msr_j3,msr_j4
1775760379.2823222,9,waypoint,0.0,3.14,0.01,0.005,0.0,-12.8445405960083,258.93890380859375,-242.61947631835938,1.5652215003967278,-8.873040771484398,-3.6628189086914062,0.708844780921936,-0.027029743418097496,0.0,0.7048463821411133,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.3074043,9,waypoint,0.0,3.14,0.01,0.005,0.0,-12.958632469177246,258.7530212402344,-242.85049438476562,1.4511296272277825,-9.058923339843773,-3.8938369750976562,0.7080768346786499,-0.02683773636817932,0.0,0.7056251764297485,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.331376,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.082181930541992,258.5871887207031,-243.28619384765625,1.3275801658630364,-9.224755859375023,-4.329536437988281,0.7072389721870422,-0.026846421882510185,0.0,0.7064645886421204,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.3563602,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.163283348083496,258.4907531738281,-243.35765075683594,1.2464787483215325,-9.321191406250023,-4.400993347167969,0.706989586353302,-0.02675728127360344,0.0,0.7067176103591919,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.3813508,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.03337287902832,258.6778259277344,-243.47476196289062,1.3763892173767083,-9.134118652343773,-4.518104553222656,0.7074524164199829,-0.027423694729804993,0.0,0.7062287330627441,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.4063494,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.02783203125,258.7421875,-243.21734619140625,1.3819300651550286,-9.069757080078148,-4.260688781738281,0.707809567451477,-0.027384893968701363,0.0,0.7058723568916321,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.4313548,9,waypoint,0.0,3.14,0.01,0.005,0.0,-12.876578330993652,258.580810546875,-243.27735900878906,1.5331837654113762,-9.231134033203148,-4.320701599121094,0.7074590921401978,-0.028329774737358093,0.0,0.7061862945556641,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.4563577,9,waypoint,0.0,3.14,0.01,0.005,0.0,-12.707124710083008,258.4665832519531,-243.093505859375,1.7026373863220208,-9.345361328125023,-4.136848449707031,0.707372784614563,-0.02854786068201065,0.0,0.7062639594078064,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.4813516,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.000329971313477,258.42230224609375,-243.1292724609375,1.409432125091552,-9.389642333984398,-4.172615051269531,0.7071036696434021,-0.028012702241539955,0.0,0.7065548300743103,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.5073493,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.069032669067383,258.3570861816406,-242.81593322753906,1.3407294273376458,-9.454858398437523,-3.8592758178710938,0.7073568105697632,-0.027518626302480698,0.0,0.7063207030296326,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.5323193,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.477011680603027,258.36102294921875,-242.79391479492188,0.9327504158020012,-9.450921630859398,-3.8372573852539062,0.7075306177139282,-0.025867268443107605,0.0,0.706209123134613,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760381.5827112,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.216512680053711,257.13751220703125,-247.4601287841797,2.1932494163513176,-10.674432373046898,-8.503471374511719,0.7648018002510071,-0.00400523329153657,0.0,0.644253134727478,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.6067362,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.173912048339844,257.25726318359375,-247.5858917236328,2.235850048065185,-10.554681396484398,-8.629234313964844,0.7654770016670227,-0.003698687069118023,0.0,0.643452525138855,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
1775760381.6317258,10,waypoint,0.0,3.14,0.013,0.008,0.0,-12.021479606628418,257.0943908691406,-247.49734497070312,2.3882824897766106,-10.717553710937523,-8.540687561035156,0.7656744718551636,-0.003048469079658389,0.0,0.6432210206985474,1.8594899514588397e-05,0.01167541009010794,0.030849484955723754,0.0,3.14,0.012999999999999998,0.007999000155972486,0.0
